longevity_hours,sillage_score,top_note_count,price_usd,concentration_percent,fragrance_family,brand_tier,gender_target,contains_alcohol,limited_edition,perfume_category,longevity_hours_outlier_flag,sillage_score_outlier_flag,top_note_count_outlier_flag,price_usd_outlier_flag,concentration_percent_outlier_flag
4.48,6.23,1,162.64,8.03,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
6.9,10.0,3,152.99,22.2,Oriental,Unknown,Women,1,0,Perfume Extract,False,False,False,False,False
3.71,4.61,9,10.0,1.5,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
4.43,5.18,6,181.9,15.1,Fresh,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.84,4.58,5,113.49,21.38,Citrus,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.68,9.08,1,203.78,31.79,Floral,Drugstore,Unisex,1,1,Perfume Extract,False,False,False,False,False
6.29,6.49,9,10.0,1.5,Fresh,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
5.1,4.34,8,10.0,8.31,Woody,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
2.25,3.4,10,11.77,6.4,Fresh,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
6.55,7.54,7,92.58,24.7,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
2.45,8.74,9,54.06,11.81,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
5.0,5.81,4,231.66,14.0,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.84,4.41,8,10.0,2.82,Floral,Luxury,Women,1,1,Eau De Cologne,False,False,False,False,False
9.46,9.19,7,135.03,21.06,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.72,4.67,2,10.0,15.39,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
8.62,3.72,2,122.47,18.99,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.88,2.23,9,149.66,6.39,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
3.61,6.54,8,44.54,15.69,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.48,2.73,6,30.05,10.34,Citrus,Drugstore,Unisex,0,0,Eau De Toilette,False,False,False,False,False
10.03,6.86,6,55.79,21.54,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.01,4.33,8,10.0,8.35,Citrus,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
4.8,4.7,8,76.82,9.2,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
0.5,1.46,1,137.07,6.59,Floral,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
1.86,1.0,1,91.49,3.01,Oriental,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
11.22,8.2,4,240.51,27.25,Floral,Designer,Unisex,0,0,Perfume Extract,False,False,False,False,False
3.07,4.69,5,122.58,20.01,Floral,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
10.24,7.86,8,175.86,28.78,Citrus,Designer,Unisex,1,0,Perfume Extract,False,False,False,False,False
7.16,7.05,6,133.68,15.17,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.84,6.69,6,10.0,18.43,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
6.92,6.38,1,221.27,21.09,Fresh,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
5.08,1.0,7,96.83,1.5,Citrus,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
0.65,8.57,4,190.94,26.28,Floral,Unknown,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.5,5.43,3,15.25,1.5,Woody,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
1.46,3.46,5,40.52,2.02,Fresh,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
7.45,5.21,4,145.88,16.93,Citrus,Niche,Women,0,1,Eau De Parfum,False,False,False,False,False
7.23,10.0,2,170.4,26.43,Floral,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
3.03,6.63,5,34.45,7.53,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.86,4.08,5,128.32,7.36,Fresh,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.88,4.58,5,119.61,11.32,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.04,4.37,4,55.06,25.93,Fresh,Niche,Men,0,0,Eau De Parfum,False,False,False,False,False
11.66,6.89,1,246.55,28.01,Oriental,Drugstore,Unisex,1,0,Perfume Extract,False,False,False,False,False
11.54,9.43,4,235.69,21.92,Oriental,Luxury,Men,1,0,Perfume Extract,False,False,False,False,False
2.85,4.12,4,70.06,8.32,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
12.98,8.09,4,221.23,25.53,Oriental,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
1.78,3.28,8,12.53,10.84,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
16.0,5.95,2,212.3,26.65,Oriental,Drugstore,Women,1,0,Perfume Extract,True,False,False,False,False
1.59,1.75,8,83.89,3.59,Woody,Designer,Women,1,1,Eau De Cologne,False,False,False,False,False
7.37,2.81,9,241.66,28.69,Woody,Luxury,Unisex,0,0,Perfume Extract,False,False,False,False,False
5.61,10.0,7,122.88,14.96,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
1.45,4.52,10,81.4,7.87,Fresh,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
6.65,7.28,4,183.44,12.27,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.56,5.07,4,136.89,26.13,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.74,4.19,3,90.49,3.8,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
2.41,7.42,6,75.84,7.95,Floral,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.4,8.33,3,53.11,19.49,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
1.8,4.65,3,10.0,1.5,Citrus,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
8.72,5.83,10,128.97,10.9,Woody,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
7.34,2.45,5,59.28,8.32,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
9.13,7.94,4,293.28,30.59,Citrus,Designer,Women,1,0,Perfume Extract,False,False,False,True,False
10.28,6.51,3,88.19,18.57,Citrus,Unknown,Men,1,0,Eau De Parfum,False,False,False,False,False
3.19,1.59,7,43.9,12.7,Floral,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
3.54,1.0,6,10.0,3.0,Fresh,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
2.35,6.06,5,27.08,11.89,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.53,4.05,7,139.64,7.32,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
2.88,5.56,1,34.57,6.69,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
7.22,8.16,7,47.37,8.9,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
9.26,6.22,4,10.0,17.33,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
4.55,6.99,5,210.4,12.8,Citrus,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
11.12,10.0,5,238.66,24.57,Floral,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
0.92,5.55,9,18.48,4.9,Oriental,Unknown,Unisex,0,0,Eau De Toilette,False,False,False,False,False
1.99,6.6,4,63.39,7.71,Woody,Designer,Unisex,1,1,Eau De Toilette,False,False,False,False,False
0.5,1.0,6,107.85,1.5,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
6.5,1.0,5,83.29,13.06,Citrus,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.25,4.53,6,160.57,17.32,Oriental,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
4.45,1.43,4,169.74,1.82,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
5.21,8.42,3,199.55,25.97,Fresh,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
6.21,8.41,9,100.91,9.89,Floral,Luxury,Men,0,1,Eau De Parfum,False,False,False,False,False
4.0,7.8,5,10.0,9.19,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.76,5.14,4,220.26,13.53,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
8.41,7.51,5,167.41,15.44,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.97,5.09,10,116.96,1.5,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.15,5.05,6,134.26,17.06,Fresh,Niche,Men,0,0,Eau De Parfum,False,False,False,False,False
5.37,10.0,1,296.18,31.22,Floral,Drugstore,Women,0,0,Perfume Extract,False,False,False,True,False
7.2,5.87,3,52.37,13.38,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
2.32,1.85,4,48.01,6.0,Woody,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,5.96,9,31.47,9.86,Woody,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
5.83,1.27,6,10.0,1.5,Woody,Designer,Unisex,1,1,Eau De Cologne,False,False,False,False,False
6.51,1.43,7,106.97,11.23,Woody,Unknown,Women,1,1,Eau De Toilette,False,False,False,False,False
6.37,5.97,5,86.59,8.44,Oriental,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.88,10.0,6,121.31,17.04,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.79,4.43,5,53.11,18.74,Citrus,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
4.02,10.0,7,68.48,6.77,Fresh,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
6.55,7.92,1,140.42,18.14,Woody,Unknown,Men,0,0,Eau De Parfum,False,False,False,False,False
4.6,3.89,4,237.27,20.83,Woody,Niche,Unisex,0,0,Eau De Parfum,False,False,False,False,False
3.34,6.54,6,118.72,17.3,Woody,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
5.15,9.9,3,87.75,14.91,Woody,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.74,5.67,2,55.26,17.44,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.25,5.2,8,37.82,1.5,Oriental,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
6.58,7.49,5,75.47,19.45,Woody,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.39,1.45,8,10.0,4.31,Woody,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
4.69,1.97,8,46.75,9.69,Floral,Luxury,Men,0,0,Eau De Cologne,False,False,False,False,False
4.28,7.55,5,122.75,16.75,Citrus,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.35,8.61,6,82.73,25.41,Fresh,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
3.55,4.4,7,16.41,14.82,Woody,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
5.5,8.35,5,226.19,19.14,Woody,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
5.2,1.64,3,10.0,6.02,Floral,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
5.01,5.66,8,10.0,8.67,Fresh,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.56,6.96,4,92.53,9.86,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
4.34,1.0,10,48.65,10.51,Floral,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
4.71,10.0,5,69.89,7.12,Citrus,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
3.69,3.43,2,164.9,6.33,Woody,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
14.82,10.0,3,192.75,27.92,Oriental,Drugstore,Women,1,0,Perfume Extract,True,False,False,False,False
1.87,4.16,8,104.2,6.43,Oriental,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.04,4.34,9,62.63,13.34,Oriental,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
1.35,7.74,5,79.87,6.26,Fresh,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
8.81,9.86,1,250.51,32.69,Fresh,Niche,Women,1,1,Perfume Extract,False,False,False,False,False
5.23,6.22,9,105.11,27.04,Floral,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.76,8.04,4,22.04,24.46,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
2.45,3.48,9,93.42,4.34,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
5.0,5.64,9,10.0,8.38,Fresh,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
0.89,1.0,5,10.0,1.5,Citrus,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
6.5,5.14,6,106.24,17.17,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
4.91,1.0,7,10.0,7.42,Oriental,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.78,1.0,7,10.0,1.5,Fresh,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
9.02,8.47,2,231.61,22.72,Floral,Niche,Women,1,0,Perfume Extract,False,False,False,False,False
11.13,6.84,2,80.23,15.83,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
1.93,5.42,6,89.65,4.55,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
5.96,10.0,6,179.64,22.27,Oriental,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
5.54,2.62,8,58.79,9.78,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
1.05,1.95,7,26.53,4.89,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
1.2,4.17,8,47.03,8.58,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.65,3.32,6,194.89,6.46,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
8.41,6.16,3,188.41,11.82,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
10.88,10.0,9,227.42,30.28,Oriental,Luxury,Men,1,0,Perfume Extract,False,False,False,False,False
1.67,3.53,4,121.92,6.16,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.63,2.26,9,82.63,10.33,Oriental,Niche,Women,0,0,Eau De Cologne,False,False,False,False,False
3.18,3.97,7,65.28,9.48,Woody,Unknown,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.92,5.85,6,39.35,14.86,Oriental,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
7.57,8.76,4,149.95,20.43,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.68,4.3,3,108.8,16.69,Woody,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
7.67,6.69,9,95.14,25.81,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
1.44,3.98,3,10.0,4.27,Floral,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
2.74,2.01,4,143.79,8.28,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
1.9,7.0,5,54.94,13.6,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
5.59,5.54,1,10.0,8.09,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,5.51,6,71.24,1.5,Floral,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
3.03,4.04,7,175.4,9.73,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
5.69,6.82,3,101.47,21.11,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
5.5,7.88,3,224.65,18.7,Fresh,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.16,7.16,5,158.92,14.58,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
2.16,7.57,3,110.81,16.82,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
0.52,2.69,6,10.0,3.83,Oriental,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
6.86,6.68,2,71.87,20.43,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.41,7.02,6,42.83,22.79,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.89,1.0,8,121.31,10.01,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
3.94,9.37,1,212.65,21.15,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
6.44,3.43,5,39.92,14.2,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
2.7,9.52,4,94.56,10.05,Woody,Designer,Unisex,1,1,Eau De Toilette,False,False,False,False,False
8.14,4.56,4,60.81,6.95,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.41,4.0,1,46.29,10.65,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
6.94,6.63,10,134.4,8.57,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.46,2.77,5,83.44,13.41,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.83,5.2,6,70.29,14.2,Oriental,Designer,Unisex,1,1,Eau De Parfum,False,False,False,False,False
4.54,6.32,5,155.81,20.96,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
7.59,5.58,5,240.12,16.51,Citrus,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
7.33,9.02,4,97.35,17.82,Citrus,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
2.57,8.05,7,158.4,11.57,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
6.98,4.57,8,155.6,4.11,Woody,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.86,3.75,7,66.91,13.46,Citrus,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.53,4.55,10,49.66,9.03,Floral,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
4.76,3.81,2,157.4,7.33,Floral,Luxury,Women,0,0,Eau De Toilette,False,False,False,False,False
7.12,5.82,6,151.28,10.34,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
8.4,10.0,3,197.41,18.66,Woody,Unknown,Women,1,1,Eau De Parfum,False,False,False,False,False
7.49,4.93,3,95.31,15.22,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
11.99,4.41,6,10.0,18.18,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
4.87,6.76,8,29.59,12.28,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.65,2.53,6,68.38,14.7,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
6.67,6.35,4,173.1,13.31,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
10.65,10.0,5,37.13,27.08,Citrus,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
8.22,8.86,3,59.23,25.67,Oriental,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
4.57,5.72,7,71.57,1.5,Citrus,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
7.93,8.48,2,232.72,35.0,Oriental,Luxury,Men,0,0,Perfume Extract,False,False,False,False,True
12.08,9.7,4,132.09,17.92,Fresh,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
7.93,4.16,1,12.24,9.69,Floral,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.87,1.47,6,75.43,7.09,Oriental,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.63,9.48,10,128.34,12.33,Oriental,Luxury,Men,0,0,Eau De Toilette,False,False,False,False,False
3.56,6.61,6,94.1,9.46,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.0,4.89,7,58.99,10.6,Citrus,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
10.2,9.5,7,198.75,32.11,Fresh,Unknown,Unisex,1,1,Perfume Extract,False,False,False,False,False
2.26,5.28,6,82.44,5.96,Oriental,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
5.34,5.1,5,60.39,5.81,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
2.34,3.5,8,130.92,4.68,Fresh,Unknown,Women,0,0,Eau De Toilette,False,False,False,False,False
3.76,6.38,10,10.0,4.34,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
6.52,7.87,2,135.61,19.55,Citrus,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
4.92,7.87,2,84.63,1.99,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
4.51,3.29,7,40.65,13.53,Oriental,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
4.63,9.31,4,176.93,14.83,Oriental,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
3.23,2.05,8,123.86,8.49,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
6.02,10.0,4,88.4,20.3,Fresh,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.9,6.8,5,67.53,11.89,Fresh,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
5.54,6.93,7,110.35,13.11,Oriental,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
8.14,5.93,7,10.0,7.73,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
8.92,4.66,4,142.76,21.68,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
1.16,6.71,2,94.17,10.12,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.21,4.8,4,10.0,10.42,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
1.94,3.51,3,53.8,14.53,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
10.29,10.0,4,207.32,27.68,Fresh,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
0.5,4.47,7,65.83,7.93,Fresh,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
5.3,8.37,5,216.26,20.91,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
7.36,7.65,4,56.93,9.95,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
5.86,3.22,8,14.88,15.65,Oriental,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
4.7,1.72,1,85.7,10.94,Citrus,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
2.59,5.99,4,73.16,9.03,Fresh,Unknown,Women,1,0,Eau De Toilette,False,False,False,False,False
2.68,3.39,3,43.49,6.43,Floral,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
8.69,4.0,10,209.18,13.77,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.0,8,53.22,1.5,Oriental,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
3.36,7.37,8,98.94,13.45,Citrus,Unknown,Women,1,0,Eau De Toilette,False,False,False,False,False
2.15,1.66,6,10.0,6.71,Oriental,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
5.47,2.66,5,37.89,9.86,Woody,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
0.5,2.36,8,10.0,3.94,Woody,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
3.05,6.72,5,107.05,12.64,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
6.01,8.65,5,92.65,7.72,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
9.24,6.97,7,81.35,13.36,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
9.38,8.71,7,121.38,22.32,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.0,4.91,4,10.0,13.79,Woody,Drugstore,Unisex,0,0,Eau De Toilette,False,False,False,False,False
5.42,4.0,5,171.78,22.9,Woody,Designer,Unisex,1,1,Eau De Parfum,False,False,False,False,False
6.27,8.2,10,70.43,2.51,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
3.86,1.48,6,10.0,1.5,Citrus,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
7.07,7.5,3,150.43,22.03,Floral,Designer,Men,1,1,Perfume Extract,False,False,False,False,False
4.55,3.38,7,32.02,1.5,Floral,Drugstore,Unisex,1,1,Eau De Toilette,False,False,False,False,False
12.9,8.94,3,256.58,26.65,Floral,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
6.99,3.81,4,114.89,19.28,Citrus,Drugstore,Men,1,1,Eau De Parfum,False,False,False,False,False
0.5,2.73,7,39.87,6.85,Floral,Drugstore,Men,1,1,Eau De Cologne,False,False,False,False,False
1.32,6.49,5,92.7,11.55,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
3.09,3.93,9,56.16,13.42,Floral,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
3.23,2.56,6,115.2,8.58,Fresh,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
5.4,3.15,4,41.7,17.96,Fresh,Niche,Men,0,0,Eau De Toilette,False,False,False,False,False
10.0,3.08,5,126.8,10.1,Woody,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
8.96,8.89,3,135.15,14.86,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
6.17,4.7,6,118.59,10.59,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.05,4.26,4,46.07,8.59,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
8.16,6.34,5,124.5,16.36,Woody,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
8.96,9.46,7,16.73,16.34,Fresh,Designer,Men,1,1,Eau De Parfum,False,False,False,False,False
6.33,1.0,6,10.0,9.17,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
4.35,1.0,7,10.0,5.74,Woody,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
6.04,6.5,6,160.23,13.47,Woody,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
4.97,1.0,5,72.84,1.63,Woody,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
7.75,6.75,1,102.86,16.24,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
7.08,4.91,8,53.1,9.02,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
3.78,5.27,7,10.0,7.5,Oriental,Drugstore,Unisex,1,1,Eau De Cologne,False,False,False,False,False
2.37,3.1,9,45.55,1.56,Citrus,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
3.98,10.0,6,179.93,19.33,Woody,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
9.55,5.18,7,214.88,28.03,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
9.52,9.17,9,10.0,14.27,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
13.33,10.0,8,189.68,25.82,Woody,Designer,Women,1,1,Perfume Extract,False,False,False,False,False
3.5,4.36,3,10.0,1.5,Fresh,Niche,Women,0,0,Eau De Cologne,False,False,False,False,False
2.95,3.71,9,52.1,5.43,Fresh,Luxury,Unisex,1,0,Eau De Cologne,False,False,False,False,False
1.71,6.33,6,29.68,18.67,Fresh,Drugstore,Men,0,0,Eau De Parfum,False,False,False,False,False
